parcel_id,origin,destination,dest_node,size_class,request_time,urgency,peak_multiplier,hour
1186,Centrum,Blixembosch,42776636,A,529,high,1.8,8
1474,External,Centrum,12032936841,A,529,normal,1.8,8
450,Centrum,Centrum,42620833,A,529,high,1.8,8
2342,Blixembosch,Blixembosch,2749903065,B,529,high,1.8,8
2424,Blixembosch,Blixembosch,42781750,A,529,high,1.8,8
3387,Meerhoven,Blixembosch,42772959,A,529,high,1.8,8
2295,Blixembosch,Blixembosch,42780572,A,529,high,1.8,8
1271,Centrum,Blixembosch,42776636,A,529,normal,1.8,8
820,Centrum,Centrum,652808601,A,529,high,1.8,8
797,Centrum,Centrum,1886079830,A,529,high,1.8,8
1227,Centrum,Meerhoven,11425682977,A,529,normal,1.8,8
1893,Blixembosch,Blixembosch,42775639,B,530,high,1.8,8
2094,Blixembosch,Blixembosch,4864108973,A,530,high,1.8,8
2339,Blixembosch,Blixembosch,42782911,B,530,normal,1.8,8
1406,Centrum,Meerhoven,423933258,A,530,normal,1.8,8
1775,Blixembosch,Blixembosch,4864108985,A,530,high,1.8,8
2801,External,Blixembosch,274712141,B,530,normal,1.8,8
3540,External,Meerhoven,42625546,A,530,high,1.8,8
3562,External,Meerhoven,1380741965,A,530,normal,1.8,8
2368,Blixembosch,Blixembosch,33065756,A,530,normal,1.8,8
203,Centrum,Centrum,312790047,A,530,high,1.8,8
1069,Centrum,Centrum,1931472138,A,530,high,1.8,8
3160,Meerhoven,Meerhoven,6001202638,B,530,high,1.8,8
3221,Meerhoven,Meerhoven,919369137,A,530,normal,1.8,8
1275,Centrum,Meerhoven,6712429505,A,530,high,1.8,8
1308,Centrum,Meerhoven,5210477073,B,530,high,1.8,8
2664,Blixembosch,Meerhoven,42634555,A,531,normal,1.8,8
1748,Blixembosch,Blixembosch,42781750,A,531,high,1.8,8
1273,Centrum,Meerhoven,919369129,A,531,normal,1.8,8
2596,Blixembosch,Centrum,4686541208,A,531,high,1.8,8
2247,Blixembosch,Blixembosch,42781750,A,531,high,1.8,8
3116,Meerhoven,Meerhoven,1380741965,A,531,normal,1.8,8
2928,Meerhoven,Meerhoven,6294568317,A,531,high,1.8,8
633,Centrum,Centrum,520322687,A,531,normal,1.8,8
2334,Blixembosch,Blixembosch,42775639,A,531,normal,1.8,8
1099,Centrum,Centrum,1270849063,A,531,high,1.8,8
2966,Meerhoven,Meerhoven,1332035621,A,531,high,1.8,8
506,Centrum,Centrum,619930395,A,531,high,1.8,8
1636,Blixembosch,Blixembosch,42782911,A,531,high,1.8,8
1307,Centrum,Blixembosch,4864108986,B,532,high,1.8,8
2642,Blixembosch,Centrum,5912896156,A,532,high,1.8,8
3389,Meerhoven,Blixembosch,4864108986,B,532,normal,1.8,8
3100,Meerhoven,Meerhoven,6001202653,A,532,high,1.8,8
430,Centrum,Centrum,943637977,B,532,normal,1.8,8
2929,Meerhoven,Meerhoven,8691526653,A,532,high,1.8,8
2377,Blixembosch,Blixembosch,42780572,B,532,normal,1.8,8
125,Centrum,Centrum,12871697067,A,532,high,1.8,8
1698,Blixembosch,Blixembosch,42776429,A,533,high,1.8,8
3306,Meerhoven,Meerhoven,6001202641,A,533,normal,1.8,8
1249,Centrum,Meerhoven,1969225442,A,533,normal,1.8,8
3484,Meerhoven,Centrum,652808553,A,533,high,1.8,8
420,Centrum,Centrum,10129728520,A,533,high,1.8,8
2070,Blixembosch,Blixembosch,42780572,A,533,normal,1.8,8
2188,Blixembosch,Blixembosch,42780572,A,533,high,1.8,8
1413,Centrum,Meerhoven,5628622604,A,533,high,1.8,8
2085,Blixembosch,Blixembosch,274712141,B,533,high,1.8,8
325,Centrum,Centrum,42622249,A,533,high,1.8,8
1297,Centrum,Blixembosch,42775205,A,533,normal,1.8,8
1816,Blixembosch,Blixembosch,4864108986,B,534,normal,1.8,8
870,Centrum,Centrum,312790046,A,534,normal,1.8,8
2675,Blixembosch,Centrum,10300575465,A,534,high,1.8,8
2839,External,Blixembosch,4864108985,A,534,normal,1.8,8
1166,Centrum,Blixembosch,11067720968,A,534,normal,1.8,8
176,Centrum,Centrum,9628866980,A,534,normal,1.8,8
141,Centrum,Centrum,9112896292,A,534,high,1.8,8
1237,Centrum,Blixembosch,42781750,A,534,high,1.8,8
1724,Blixembosch,Blixembosch,2763956477,A,535,high,1.8,8
2653,Blixembosch,Meerhoven,6001202641,B,535,high,1.8,8
2945,Meerhoven,Meerhoven,919369136,B,535,normal,1.8,8
2455,Blixembosch,Blixembosch,42778952,A,535,normal,1.8,8
1877,Blixembosch,Blixembosch,42775639,A,535,high,1.8,8
1224,Centrum,Blixembosch,42782053,A,535,high,1.8,8
492,Centrum,Centrum,262454090,B,535,normal,1.8,8
1188,Centrum,Blixembosch,42773566,A,535,high,1.8,8
2068,Blixembosch,Blixembosch,42777467,A,535,high,1.8,8
2843,External,Blixembosch,2763956477,A,535,high,1.8,8
3420,Meerhoven,Blixembosch,42780572,A,535,normal,1.8,8
1653,Blixembosch,Blixembosch,42775205,A,535,high,1.8,8
503,Centrum,Centrum,11425558398,A,535,high,1.8,8
2217,Blixembosch,Blixembosch,274711220,A,535,high,1.8,8
99,Centrum,Centrum,42607514,A,535,normal,1.8,8
2,Centrum,Centrum,10253033523,A,535,normal,1.8,8
8,Centrum,Centrum,684796273,A,535,high,1.8,8
3123,Meerhoven,Meerhoven,9696073556,A,535,high,1.8,8
2160,Blixembosch,Blixembosch,4864108986,B,536,normal,1.8,8
2756,External,Blixembosch,10659597098,A,536,normal,1.8,8
1978,Blixembosch,Blixembosch,4864108980,A,536,high,1.8,8
182,Centrum,Centrum,42606331,A,536,high,1.8,8
1223,Centrum,Meerhoven,6001202647,A,536,high,1.8,8
3301,Meerhoven,Meerhoven,1969225556,A,536,high,1.8,8
1116,Centrum,Centrum,10304438697,A,536,normal,1.8,8
2746,External,Blixembosch,42774634,A,536,normal,1.8,8
1621,Blixembosch,Blixembosch,2749903065,A,536,high,1.8,8
2121,Blixembosch,Blixembosch,10659597098,A,536,high,1.8,8
2711,Blixembosch,Centrum,520322672,A,536,high,1.8,8
3047,Meerhoven,Meerhoven,7416616694,A,536,high,1.8,8
164,Centrum,Centrum,42627523,A,536,normal,1.8,8
2212,Blixembosch,Blixembosch,2763956477,B,536,high,1.8,8
39,Centrum,Centrum,42610619,A,536,normal,1.8,8
3287,Meerhoven,Meerhoven,42621866,B,537,normal,1.8,8
194,Centrum,Centrum,6841066728,A,537,normal,1.8,8
3154,Meerhoven,Meerhoven,6001202653,A,537,high,1.8,8
904,Centrum,Centrum,42625645,A,537,normal,1.8,8
1425,Centrum,Blixembosch,4864108985,A,537,normal,1.8,8
2808,External,Blixembosch,33065756,A,537,normal,1.8,8
2705,Blixembosch,Centrum,42604954,A,537,normal,1.8,8
1513,External,Centrum,1931472203,A,537,normal,1.8,8
2454,Blixembosch,Blixembosch,42777467,A,537,normal,1.8,8
3075,Meerhoven,Meerhoven,7503441065,A,537,normal,1.8,8
2376,Blixembosch,Blixembosch,274711965,A,537,high,1.8,8
1219,Centrum,Blixembosch,11067720962,A,538,high,1.8,8
3060,Meerhoven,Meerhoven,1380741965,A,538,normal,1.8,8
944,Centrum,Centrum,42603898,A,538,normal,1.8,8
2501,Blixembosch,Centrum,264762419,A,538,high,1.8,8
2418,Blixembosch,Blixembosch,42773158,A,538,high,1.8,8
2946,Meerhoven,Meerhoven,5628624241,A,538,normal,1.8,8
1303,Centrum,Blixembosch,42781494,A,538,normal,1.8,8
1716,Blixembosch,Blixembosch,42783856,A,538,high,1.8,8
3132,Meerhoven,Meerhoven,919369137,A,538,normal,1.8,8
830,Centrum,Centrum,7347144614,A,538,normal,1.8,8
2707,Blixembosch,Meerhoven,5210315125,A,538,normal,1.8,8
2604,Blixembosch,Centrum,268515854,A,539,normal,1.8,8
1861,Blixembosch,Blixembosch,274711965,A,539,normal,1.8,8
872,Centrum,Centrum,42613511,A,539,high,1.8,8
2547,Blixembosch,Meerhoven,1969225553,A,539,normal,1.8,8
3055,Meerhoven,Meerhoven,6001202647,A,539,high,1.8,8
576,Centrum,Centrum,2916513481,A,539,normal,1.8,8
2359,Blixembosch,Blixembosch,4864108973,A,539,high,1.8,8
1298,Centrum,Meerhoven,42634555,A,539,high,1.8,8
1585,External,Centrum,11809627905,A,539,high,1.8,8
1983,Blixembosch,Blixembosch,4864108975,A,539,normal,1.8,8
1141,Centrum,Meerhoven,6001202638,B,539,normal,1.8,8
80,Centrum,Centrum,1720482719,A,539,normal,1.8,8
1016,Centrum,Centrum,7255585965,B,540,high,1.8,9
1003,Centrum,Centrum,5912888841,A,540,normal,1.8,9
1707,Blixembosch,Blixembosch,4864108986,A,540,high,1.8,9
481,Centrum,Centrum,12032936831,A,540,normal,1.8,9
2659,Blixembosch,Centrum,7518753526,B,540,high,1.8,9
3054,Meerhoven,Meerhoven,42622009,A,540,high,1.8,9
1191,Centrum,Meerhoven,5210477073,A,540,high,1.8,9
2956,Meerhoven,Meerhoven,919369134,A,540,high,1.8,9
3263,Meerhoven,Meerhoven,5210477073,A,540,normal,1.8,9
1109,Centrum,Centrum,3570174260,A,540,high,1.8,9
874,Centrum,Centrum,11809624401,B,540,high,1.8,9
2082,Blixembosch,Blixembosch,42775205,A,540,normal,1.8,9
471,Centrum,Centrum,42603890,A,540,normal,1.8,9
3326,Meerhoven,Meerhoven,403876820,A,540,high,1.8,9
129,Centrum,Centrum,6386200855,A,540,normal,1.8,9
158,Centrum,Centrum,1271057023,B,540,high,1.8,9
1714,Blixembosch,Blixembosch,42773566,B,541,high,1.8,9
413,Centrum,Centrum,10129728520,B,541,high,1.8,9
684,Centrum,Centrum,42623928,B,541,high,1.8,9
680,Centrum,Centrum,943637972,A,541,normal,1.8,9
906,Centrum,Centrum,32442306,B,541,normal,1.8,9
1102,Centrum,Centrum,42613511,A,541,normal,1.8,9
849,Centrum,Centrum,5864286800,A,541,normal,1.8,9
2559,Blixembosch,Meerhoven,11425682979,A,541,high,1.8,9
3300,Meerhoven,Meerhoven,409019337,A,541,high,1.8,9
956,Centrum,Centrum,1271057023,A,541,high,1.8,9
1544,External,Centrum,1931472079,A,541,normal,1.8,9
2772,External,Blixembosch,42776636,A,541,normal,1.8,9
1942,Blixembosch,Blixembosch,274551194,A,541,normal,1.8,9
2574,Blixembosch,Centrum,1931472079,A,541,normal,1.8,9
2033,Blixembosch,Blixembosch,42782911,A,541,normal,1.8,9
2297,Blixembosch,Blixembosch,42777061,A,541,high,1.8,9
3067,Meerhoven,Meerhoven,423933233,B,541,high,1.8,9
2016,Blixembosch,Blixembosch,4864108986,A,542,high,1.8,9
226,Centrum,Centrum,7347144614,A,542,high,1.8,9
9,Centrum,Centrum,10298392709,B,542,high,1.8,9
1506,External,Centrum,11809651401,A,542,normal,1.8,9
1941,Blixembosch,Blixembosch,42768375,A,542,high,1.8,9
147,Centrum,Centrum,11809624407,A,542,normal,1.8,9
2784,External,Blixembosch,2763956477,A,542,normal,1.8,9
2560,Blixembosch,Meerhoven,403875842,A,542,normal,1.8,9
2529,Blixembosch,Centrum,10252954533,A,542,high,1.8,9
2307,Blixembosch,Blixembosch,4864108973,A,542,high,1.8,9
1441,Centrum,Meerhoven,2305493852,A,542,high,1.8,9
288,Centrum,Centrum,10253033528,A,542,high,1.8,9
1179,Centrum,Blixembosch,2739556567,A,543,normal,1.8,9
87,Centrum,Centrum,42624230,A,543,high,1.8,9
3566,External,Meerhoven,403876822,A,543,normal,1.8,9
139,Centrum,Centrum,262454105,A,543,high,1.8,9
124,Centrum,Centrum,943637972,A,543,high,1.8,9
1785,Blixembosch,Blixembosch,42780572,A,543,high,1.8,9
3074,Meerhoven,Meerhoven,6712429505,B,543,high,1.8,9
1834,Blixembosch,Blixembosch,42776636,A,543,normal,1.8,9
1232,Centrum,Blixembosch,274711220,A,543,high,1.8,9
46,Centrum,Centrum,42603898,A,543,high,1.8,9
2042,Blixembosch,Blixembosch,42773158,B,543,normal,1.8,9
1972,Blixembosch,Blixembosch,10659597098,B,543,normal,1.8,9
1619,Blixembosch,Blixembosch,10659597098,A,543,high,1.8,9
643,Centrum,Centrum,5864286785,B,544,high,1.8,9
601,Centrum,Centrum,262454092,A,544,high,1.8,9
2025,Blixembosch,Blixembosch,2739556567,B,544,high,1.8,9
1691,Blixembosch,Blixembosch,274712141,B,544,normal,1.8,9
2323,Blixembosch,Blixembosch,4864108973,A,544,high,1.8,9
2331,Blixembosch,Blixembosch,274711965,A,544,high,1.8,9
2122,Blixembosch,Blixembosch,42768375,B,544,normal,1.8,9
517,Centrum,Centrum,12032936774,B,544,high,1.8,9
3098,Meerhoven,Meerhoven,423933197,A,544,normal,1.8,9
3571,External,Meerhoven,919369136,A,544,normal,1.8,9
3575,External,Meerhoven,12556906073,A,544,normal,1.8,9
1535,External,Centrum,6575328711,A,544,normal,1.8,9
1377,Centrum,Blixembosch,274711965,A,544,normal,1.8,9
1885,Blixembosch,Blixembosch,42782756,A,544,normal,1.8,9
1772,Blixembosch,Blixembosch,42773566,A,544,high,1.8,9
262,Centrum,Centrum,1931472079,A,544,normal,1.8,9
3464,Meerhoven,Blixembosch,42782911,A,545,normal,1.8,9
1244,Centrum,Blixembosch,2763956477,B,545,normal,1.8,9
2224,Blixembosch,Blixembosch,42773158,A,545,high,1.8,9
2151,Blixembosch,Blixembosch,42782911,A,545,normal,1.8,9
2050,Blixembosch,Blixembosch,42773158,A,545,normal,1.8,9
2906,Meerhoven,Meerhoven,937797700,A,545,normal,1.8,9
1890,Blixembosch,Blixembosch,42773158,A,545,normal,1.8,9
2479,Blixembosch,Blixembosch,42773566,A,545,normal,1.8,9
248,Centrum,Centrum,42613378,A,545,high,1.8,9
1379,Centrum,Meerhoven,42624054,A,545,normal,1.8,9
2080,Blixembosch,Blixembosch,274711220,A,545,high,1.8,9
1729,Blixembosch,Blixembosch,42782756,B,545,normal,1.8,9
3213,Meerhoven,Meerhoven,2305493848,A,545,high,1.8,9
1286,Centrum,Blixembosch,2763956477,A,545,normal,1.8,9
3550,External,Meerhoven,1969225556,A,545,normal,1.8,9
123,Centrum,Centrum,9209514647,B,545,normal,1.8,9
24,Centrum,Centrum,9581456475,A,546,normal,1.8,9
2566,Blixembosch,Centrum,12819683857,B,546,normal,1.8,9
2567,Blixembosch,Meerhoven,5210477075,A,546,normal,1.8,9
1560,External,Centrum,7518753526,A,546,normal,1.8,9
1611,External,Centrum,1271057023,A,546,normal,1.8,9
2388,Blixembosch,Blixembosch,4864108973,A,546,normal,1.8,9
3173,Meerhoven,Meerhoven,7416616694,A,546,high,1.8,9
588,Centrum,Centrum,11809624406,A,546,high,1.8,9
2686,Blixembosch,Centrum,569911333,A,546,normal,1.8,9
1280,Centrum,Blixembosch,42782911,A,546,high,1.8,9
1761,Blixembosch,Blixembosch,274551194,A,546,high,1.8,9
1836,Blixembosch,Blixembosch,42783856,A,546,high,1.8,9
842,Centrum,Centrum,652808528,A,546,normal,1.8,9
515,Centrum,Centrum,12819683862,A,546,high,1.8,9
2692,Blixembosch,Meerhoven,423933258,A,546,high,1.8,9
2480,Blixembosch,Blixembosch,42780572,A,546,high,1.8,9
2346,Blixembosch,Blixembosch,11067720973,A,546,normal,1.8,9
686,Centrum,Centrum,12032936841,B,546,normal,1.8,9
1463,External,Centrum,11809651401,B,547,high,1.8,9
304,Centrum,Centrum,5864286785,A,547,normal,1.8,9
811,Centrum,Centrum,12032936833,A,547,high,1.8,9
1735,Blixembosch,Blixembosch,2763956477,B,547,high,1.8,9
318,Centrum,Centrum,1931472275,A,547,normal,1.8,9
2491,Blixembosch,Meerhoven,6001202639,A,547,high,1.8,9
2248,Blixembosch,Blixembosch,42778952,A,547,high,1.8,9
168,Centrum,Centrum,12871697067,A,547,high,1.8,9
916,Centrum,Centrum,42603898,A,547,normal,1.8,9
1938,Blixembosch,Blixembosch,4864108986,A,547,high,1.8,9
3019,Meerhoven,Meerhoven,919369127,B,547,high,1.8,9
81,Centrum,Centrum,10253033523,A,547,normal,1.8,9
1247,Centrum,Blixembosch,42782911,A,547,high,1.8,9
730,Centrum,Centrum,42610635,A,547,normal,1.8,9
2061,Blixembosch,Blixembosch,274711965,B,547,high,1.8,9
962,Centrum,Centrum,42604954,B,547,high,1.8,9
2732,Blixembosch,Centrum,12819683858,A,547,normal,1.8,9
98,Centrum,Centrum,264762419,A,547,normal,1.8,9
966,Centrum,Centrum,11809651400,B,547,normal,1.8,9
937,Centrum,Centrum,11809627905,A,548,high,1.8,9
1155,Centrum,Meerhoven,8691493586,A,548,normal,1.8,9
1999,Blixembosch,Blixembosch,42775207,A,548,high,1.8,9
442,Centrum,Centrum,652808553,B,548,high,1.8,9
846,Centrum,Centrum,11809627905,A,548,normal,1.8,9
694,Centrum,Centrum,12871697064,A,548,normal,1.8,9
2826,External,Blixembosch,2739556567,B,548,normal,1.8,9
2622,Blixembosch,Centrum,42624207,A,548,high,1.8,9
2244,Blixembosch,Blixembosch,11067720962,A,548,high,1.8,9
1367,Centrum,Blixembosch,4864108975,B,548,normal,1.8,9
320,Centrum,Centrum,12032936842,B,548,normal,1.8,9
734,Centrum,Centrum,12032936831,A,548,high,1.8,9
658,Centrum,Centrum,5763933975,A,548,high,1.8,9
2062,Blixembosch,Blixembosch,42777061,B,548,normal,1.8,9
1300,Centrum,Blixembosch,2749903065,B,549,high,1.8,9
587,Centrum,Centrum,7255585942,A,549,high,1.8,9
1486,External,Centrum,11809624403,A,549,high,1.8,9
1964,Blixembosch,Blixembosch,42775205,A,549,high,1.8,9
1007,Centrum,Centrum,5228949843,B,549,high,1.8,9
1946,Blixembosch,Blixembosch,42775639,A,549,normal,1.8,9
2630,Blixembosch,Centrum,11809624404,B,549,high,1.8,9
941,Centrum,Centrum,2916513481,A,549,high,1.8,9
646,Centrum,Centrum,312790033,B,549,high,1.8,9
1312,Centrum,Blixembosch,4864108985,B,549,high,1.8,9
1996,Blixembosch,Blixembosch,4864108985,A,549,high,1.8,9
1040,Centrum,Centrum,7255651066,A,549,high,1.8,9
84,Centrum,Centrum,652808601,A,549,high,1.8,9
2875,Meerhoven,Meerhoven,919369137,A,549,normal,1.8,9
1823,Blixembosch,Blixembosch,42782756,A,549,normal,1.8,9
1446,Centrum,Meerhoven,5210315125,B,549,normal,1.8,9
3302,Meerhoven,Meerhoven,11425682982,A,549,high,1.8,9
3314,Meerhoven,Meerhoven,8691526653,B,549,high,1.8,9
3295,Meerhoven,Meerhoven,42625546,A,549,high,1.8,9
3444,Meerhoven,Centrum,8903542030,B,549,normal,1.8,9
2013,Blixembosch,Blixembosch,42773158,A,549,high,1.8,9
2091,Blixembosch,Blixembosch,10659597098,A,549,normal,1.8,9
1545,External,Centrum,1931472187,A,550,normal,1.8,9
118,Centrum,Centrum,42612973,B,550,normal,1.8,9
1900,Blixembosch,Blixembosch,11067720968,A,550,normal,1.8,9
3486,Meerhoven,Centrum,10304438697,A,550,high,1.8,9
2805,External,Blixembosch,42775205,A,550,normal,1.8,9
384,Centrum,Centrum,12032936841,A,550,high,1.8,9
1657,Blixembosch,Blixembosch,42772959,A,550,normal,1.8,9
2769,External,Blixembosch,274711965,B,550,normal,1.8,9
1221,Centrum,Meerhoven,11441005021,A,550,normal,1.8,9
1127,Centrum,Centrum,9112896287,A,550,high,1.8,9
554,Centrum,Centrum,2612950234,B,550,high,1.8,9
957,Centrum,Centrum,312790036,A,550,normal,1.8,9
3398,Meerhoven,Centrum,428560393,A,550,high,1.8,9
1198,Centrum,Meerhoven,9764536215,A,550,high,1.8,9
2735,Blixembosch,Meerhoven,6001202639,A,551,normal,1.8,9
1521,External,Centrum,262454090,A,551,high,1.8,9
543,Centrum,Centrum,42625067,A,551,normal,1.8,9
3077,Meerhoven,Meerhoven,409019323,B,551,normal,1.8,9
2001,Blixembosch,Blixembosch,42775205,A,551,normal,1.8,9
939,Centrum,Centrum,42619347,B,551,normal,1.8,9
1595,External,Centrum,312790010,B,551,normal,1.8,9
142,Centrum,Centrum,42613378,A,551,normal,1.8,9
3144,Meerhoven,Meerhoven,423933258,A,552,normal,1.8,9
2351,Blixembosch,Blixembosch,42777467,A,552,high,1.8,9
3447,Meerhoven,Blixembosch,4864108975,A,552,high,1.8,9
3320,Meerhoven,Meerhoven,2305493848,A,552,high,1.8,9
3517,External,Meerhoven,410122629,B,552,normal,1.8,9
3341,Meerhoven,Meerhoven,42632167,A,552,normal,1.8,9
1794,Blixembosch,Blixembosch,4864108980,A,552,high,1.8,9
2924,Meerhoven,Meerhoven,919369127,B,552,high,1.8,9
540,Centrum,Centrum,7255585942,A,552,high,1.8,9
210,Centrum,Centrum,10298392709,B,552,high,1.8,9
3408,Meerhoven,Centrum,1886079698,A,552,high,1.8,9
356,Centrum,Centrum,943637977,B,552,normal,1.8,9
3259,Meerhoven,Meerhoven,5628622604,A,552,normal,1.8,9
724,Centrum,Centrum,10129728481,B,553,high,1.8,9
3146,Meerhoven,Meerhoven,8691493586,A,553,high,1.8,9
1163,Centrum,Blixembosch,2763956477,B,553,high,1.8,9
1240,Centrum,Meerhoven,423933245,B,553,high,1.8,9
900,Centrum,Centrum,684796273,A,553,high,1.8,9
2533,Blixembosch,Centrum,12032936841,B,553,normal,1.8,9
3250,Meerhoven,Meerhoven,1387915591,A,553,normal,1.8,9
2089,Blixembosch,Blixembosch,10659597098,A,553,normal,1.8,9
299,Centrum,Centrum,42606331,A,553,high,1.8,9
512,Centrum,Centrum,262454092,A,553,high,1.8,9
2555,Blixembosch,Meerhoven,42624054,A,553,high,1.8,9
370,Centrum,Centrum,42611874,A,553,high,1.8,9
2410,Blixembosch,Blixembosch,42767643,A,553,high,1.8,9
3331,Meerhoven,Meerhoven,4093647312,A,553,high,1.8,9
702,Centrum,Centrum,9581538020,A,554,high,1.8,9
3336,Meerhoven,Meerhoven,42622009,A,554,normal,1.8,9
1064,Centrum,Centrum,1265960162,A,554,high,1.8,9
1727,Blixembosch,Blixembosch,42764780,A,554,high,1.8,9
3500,Meerhoven,Blixembosch,10659597098,A,554,high,1.8,9
1421,Centrum,Blixembosch,274711220,A,554,high,1.8,9
2679,Blixembosch,Centrum,2912751884,B,554,high,1.8,9
2857,External,Blixembosch,274711965,B,554,normal,1.8,9
1183,Centrum,Meerhoven,403876951,A,554,high,1.8,9
233,Centrum,Centrum,652808601,A,554,normal,1.8,9
219,Centrum,Centrum,10170056371,A,554,normal,1.8,9
978,Centrum,Centrum,9628866986,A,554,high,1.8,9
577,Centrum,Centrum,312790033,A,554,high,1.8,9
2237,Blixembosch,Blixembosch,4864108973,A,554,normal,1.8,9
1575,External,Centrum,7217152849,A,554,high,1.8,9
3023,Meerhoven,Meerhoven,2305493852,A,554,high,1.8,9
2983,Meerhoven,Meerhoven,42629326,B,554,normal,1.8,9
706,Centrum,Centrum,1886956457,A,554,high,1.8,9
2245,Blixembosch,Blixembosch,42775639,B,554,normal,1.8,9
2903,Meerhoven,Meerhoven,4093647311,A,554,high,1.8,9
2133,Blixembosch,Blixembosch,33065756,A,555,normal,1.8,9
1651,Blixembosch,Blixembosch,33065756,A,555,high,1.8,9
1013,Centrum,Centrum,42614251,A,555,normal,1.8,9
138,Centrum,Centrum,42625385,B,555,high,1.8,9
964,Centrum,Centrum,42625645,A,555,high,1.8,9
1778,Blixembosch,Blixembosch,42774634,B,555,high,1.8,9
812,Centrum,Centrum,268515854,A,555,normal,1.8,9
1453,External,Centrum,9112896287,A,555,normal,1.8,9
2338,Blixembosch,Blixembosch,10659597098,A,555,normal,1.8,9
1632,Blixembosch,Blixembosch,4864108975,A,555,high,1.8,9
2065,Blixembosch,Blixembosch,42773566,A,555,high,1.8,9
2845,External,Blixembosch,11067720962,A,555,normal,1.8,9
921,Centrum,Centrum,10252954531,A,555,high,1.8,9
2558,Blixembosch,Centrum,42624207,B,555,normal,1.8,9
1026,Centrum,Centrum,11809624407,A,555,normal,1.8,9
683,Centrum,Centrum,312790047,A,555,high,1.8,9
3436,Meerhoven,Centrum,42625385,A,556,normal,1.8,9
1809,Blixembosch,Blixembosch,42781494,A,556,high,1.8,9
550,Centrum,Centrum,42620070,B,556,high,1.8,9
2173,Blixembosch,Blixembosch,42775639,A,556,high,1.8,9
578,Centrum,Centrum,5228955093,A,556,high,1.8,9
3307,Meerhoven,Meerhoven,11425682979,A,556,normal,1.8,9
2076,Blixembosch,Blixembosch,4864108986,A,556,normal,1.8,9
2850,External,Blixembosch,42776636,A,556,normal,1.8,9
1253,Centrum,Meerhoven,423933250,A,556,high,1.8,9
2662,Blixembosch,Meerhoven,919369153,A,556,normal,1.8,9
3337,Meerhoven,Meerhoven,12556906079,A,556,normal,1.8,9
967,Centrum,Centrum,11809624404,A,556,high,1.8,9
13,Centrum,Centrum,9209514647,A,556,normal,1.8,9
2965,Meerhoven,Meerhoven,9696073556,A,556,normal,1.8,9
2208,Blixembosch,Blixembosch,42773566,A,556,high,1.8,9
2373,Blixembosch,Blixembosch,42783856,B,556,high,1.8,9
3418,Meerhoven,Blixembosch,4864108980,A,556,normal,1.8,9
977,Centrum,Centrum,660852953,B,557,high,1.8,9
1788,Blixembosch,Blixembosch,4864108986,A,557,high,1.8,9
2835,External,Blixembosch,42780572,A,557,high,1.8,9
2125,Blixembosch,Blixembosch,42775639,A,557,normal,1.8,9
2343,Blixembosch,Blixembosch,33065756,A,557,high,1.8,9
438,Centrum,Centrum,12068772420,A,557,high,1.8,9
3181,Meerhoven,Meerhoven,4093647312,A,557,high,1.8,9
2462,Blixembosch,Blixembosch,274711965,A,557,normal,1.8,9
1887,Blixembosch,Blixembosch,42768375,B,557,normal,1.8,9
1462,External,Centrum,12032936842,A,557,normal,1.8,9
2484,Blixembosch,Blixembosch,274711965,A,557,high,1.8,9
2332,Blixembosch,Blixembosch,42768375,A,557,normal,1.8,9
3297,Meerhoven,Meerhoven,403878587,A,557,normal,1.8,9
841,Centrum,Centrum,1272796377,B,557,normal,1.8,9
3538,External,Meerhoven,42625546,A,557,high,1.8,9
